연월,NO,monaCode,구분,소속,직위,이름,재산구분,본인과의 관계,재산의종류,소재지 면적 등 권리의 명세,종전가액,증가액,증가액실거래가격,감소액,감소액실거래가격,현재가액,변동사유
202503,627,LH97552Q,1.국회의원,국회,국회의원,김도읍,건물,본인,근린생활시설,"부산광역시 강서구 강동동 대지 1,514.00㎡ 건물 538.00㎡","2,308,306","48,349",,0,,"2,356,655",가액변동
202503,628,LH97552Q,1.국회의원,국회,국회의원,김도읍,건물,본인,사무실(전세(임차)권),부산광역시 강서구 대저1동 건물 85.80㎡,"20,000",0,,0,,"20,000",변동없음
202503,629,LH97552Q,1.국회의원,국회,국회의원,김도읍,건물,본인,오피스텔(전세( 임차)권),"부산광역시 강서구 명지동 부산명지 대방디엠시티 센텀오션1차 건물 2,451.59㎡ 중 35.49㎡ (건물 총면적2,451.59㎡ 증가, 지분면적 35.49㎡ 증가)",0,"10,000",,0,,"10,000",신규추가
202503,630,LH97552Q,1.국회의원,국회,국회의원,김도읍,건물,본인,근린생활시설,부산광역시 강서구 강동동 대지 557.00㎡ 건물 284.43㎡,"1,120,423","20,245",,0,,"1,140,668",가액변동
202503,631,LH97552Q,1.국회의원,국회,국회의원,김도읍,건물,배우자,아파트,서울특별시 송파구 신천동 잠실푸르지오월드마크아파트건물 124.98㎡ 중 62.49㎡,"695,000","30,000",,0,,"725,000",가액변동
202503,632,LH97552Q,1.국회의원,국회,국회의원,김도읍,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,본인,자동차,"2011년식 그랜져HG300 배기량(3,000cc)","5,340",0,,760,,"4,580",가액변동
202503,633,LH97552Q,1.국회의원,국회,국회의원,김도읍,예금,본인,,"DB손해보험(주) 8,912(1,309 증가), 교보생명보험 46,160, 국민은행 6,502(520 증가), 농협은행 2,473(6,926감소), 스탠다드차타드은행 3, 신한은행 1,842(6,134감소), 한화생명보험주식회사 30,672","107,795","2,821",,"14,052",,"96,564",급여저축 및 생활비 지출 등
202503,634,LH97552Q,1.국회의원,국회,국회의원,김도읍,예금,배우자,,"(주)KB손해보험 116,635(11,473 증가), (주)KEB하나은행 15,000(338 감소), (주)카카오페이증권 520(520 증가),KB증권 7,980(439 증가), 국민은행 104,818(6,818 감소),농협중앙회 3,081(626 증가), 삼성증권 575(5 증가), 신한라이프생명보험 2,827(514 증가), 우체국 14,203(1,941 증가), 한화생명보험주식회사 87,731(6,973 증가)","338,035","39,662",,"24,327",,"353,370",급여저축 및 생활비 지출 등
202503,635,LH97552Q,1.국회의원,국회,국회의원,김도읍,예금,모,,"농협중앙회 101(83 증가), 중소기업은행 1",19,83,,0,,102,급여저축 및 생활비 지출 등
202503,636,LH97552Q,1.국회의원,국회,국회의원,김도읍,예금,장남,,"국민은행 3,008(2,978 증가), 농협은행 2, 신한은행 200,주식회사 카카오뱅크 40(40 증가)",232,"3,018",,0,,"3,250",급여저축 및 생활비 지출 등
202503,637,LH97552Q,1.국회의원,국회,국회의원,김도읍,예금,차녀,,"(주)KB손해보험 2,591(426 증가), (주)KEB하나은행 4,DB손해보험(주) 1,782, KB증권 11(1 증가), 국민은행244(22 감소), 신한은행 300(2,416 감소), 우리은행 8","6,951",427,,"2,438",,"4,940",급여저축 및 생활비 지출 등
202503,638,LH97552Q,1.국회의원,국회,국회의원,김도읍,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,"농협중앙회 76,496(29,683 증가)","46,813","29,683",,0,,"76,496",후원금 증가
202503,639,LH97552Q,1.국회의원,국회,국회의원,김도읍,증권,배우자,상장주식,"에코프로 121주(97주 증가), 엔비디아 0.113주(0.113주증가), 테슬라 0.039695주","15,540",33,,"8,571",,"7,002",주식매입 및 평가액 변동 등
202503,640,LH97552Q,1.국회의원,국회,국회의원,김도읍,채무,본인,금융채무,"농협은행 52,026(43,530 증가), 신한은행 614,281(28,400감소)","651,177","43,530",,"28,400",,"666,307",일부상환 및 생활비 지출로 인한 대출
202503,641,LH97552Q,1.국회의원,국회,국회의원,김도읍,채무,본인,건물임대채무,부산광역시 강서구 강동동 임대보증금,"105,000",0,,0,,"105,000",변동없음
202503,642,LH97552Q,1.국회의원,국회,국회의원,김도읍,채무,배우자,금융채무,"(주)KEB하나은행 13,282(13,282 증가), 국민은행16,266(6,024 감소)","22,290","13,282",,"6,024",,"29,548",일부상환 및 생활비 지출로 인한 대출
202503,643,LH97552Q,1.국회의원,국회,국회의원,김도읍,채무,차녀,금융채무,"신한은행 33,072(33,072 증가)",0,"33,072",,0,,"33,072",신규채무 발생
202503,644,MIS62075,1.국회의원,국회,국회의원,김동아,건물,본인,아파트(전세(임차)권),서울특별시 광진구 구의동 래미안파크스위트 건물 0.00㎡(건물 59.98㎡ 감소),"200,000",0,,"200,000",,0,
202503,645,MIS62075,1.국회의원,국회,국회의원,김동아,건물,본인,오피스텔(전세(임차)권),서울특별시 서대문구 홍제동 외 1필지 홍제피엘에이 건물0.00㎡ (건물 66.00㎡ 감소),"30,000",0,,"30,000",,0,
202503,646,MIS62075,1.국회의원,국회,국회의원,김동아,건물,본인,사무실(전세(임차)권),서울특별시 서대문구 홍제동 3층 대지 281.00㎡ 건물165.02㎡,"10,000",0,,0,,"10,000",
202503,647,MIS62075,1.국회의원,국회,국회의원,김동아,건물,배우자,아파트,서울특별시 동작구 상도동 상도현대 건물 0.00㎡ (건물59.72㎡ 감소),"825,000",0,,"825,000","668,000",0,
202503,648,MIS62075,1.국회의원,국회,국회의원,김동아,건물,배우자,사무실(전세(임차)권),서울특별시 서초구 서초동 3층 대지 224.70㎡ 건물134.31㎡,"40,000",0,,0,,"40,000",
202503,649,MIS62075,1.국회의원,국회,국회의원,김동아,건물,배우자,아파트(전세(임차)권),서울특별시 서대문구 북아현동 이편한세상신촌 건물84.93㎡ (건물 84.93㎡ 증가),0,"700,000",,0,,"700,000",
202503,650,MIS62075,1.국회의원,국회,국회의원,김동아,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,본인,자동차,"2012년식 크루즈 2.0(디젤) 배기량(1,998cc)","4,220",0,,620,,"3,600",
202503,651,MIS62075,1.국회의원,국회,국회의원,김동아,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,모,자동차,"2023년식 K5 하이브리드 배기량(1,999cc)","24,940",0,,"2,870",,"22,070",
202503,652,MIS62075,1.국회의원,국회,국회의원,김동아,예금,본인,,"(주)KEB하나은행 28,819(7,846 감소), 농협은행 148,293(98,477 증가), 농협중앙회 1, 미래에셋증권34,985(21,365 증가), 빗썸 0(3 감소), 신한은행255,476(115,079 증가), 우리은행 2,312(98 감소),주식회사 카카오뱅크 11,765(1,298 증가), 토스뱅크(주) 2,566(34,205 감소), 토스증권(주) 2,034(12 증가),한국투자증권 43,796(43,796 증가), 현대해상화재보험2,177(898 증가)","293,451","325,500",,"86,727",,"532,224","임대보증금 회수, 급여저축, 생활비 지출 등"
202503,653,MIS62075,1.국회의원,국회,국회의원,김동아,예금,배우자,,"국민은행 42,500(6,876 증가), 대신증권 0(10 감소), 메트라이프생명보험 38,000(10,500 증가), 미래에셋증권 79,173(59,039 증가), 빗썸 0(1 감소), 신한은행232,059(223,973 감소), 우리은행 10,320, 전북은행0(40,000 감소), 주식회사 카카오뱅크 1,519(1,519 증가),중소기업은행 16,723(21,623 감소), 키움증권 7(7 증가),토스뱅크(주) 727(15,273 감소), 한화손해보험 854(98 증가), 현대해상화재보험 1,184(372 증가)","645,535","115,941",,"338,410",,"423,066","임대보증금 회수, 급여저축, 생활비 지출 등"
202503,654,MIS62075,1.국회의원,국회,국회의원,김동아,예금,모,,"국민은행 9,823(8,137 감소), 농협중앙회 1,180(134 증가), 부산은행 30(82 감소), 산림조합중앙회 1, 우체국 5,708(1 증가), 한화투자증권 6,484(881 증가)","30,429","2,416",,"9,619",,"23,226","임대보증금 회수, 급여저축, 생활비 지출 등"
202503,655,MIS62075,1.국회의원,국회,국회의원,김동아,증권,배우자,상장주식,"뉴보텍 0주(20주 감소), 아마존닷컴 0주(0.04512주 감소),테슬라 0주(0.01179주 감소)",22,0,,22,,0,주식매입 및 매도 등
202503,656,MIS62075,1.국회의원,국회,국회의원,김동아,증권,배우자,금융채,IBKD-DAY통장(단기중금채) 0주,"49,000",0,,"49,000",,0,주식매입 및 매도 등
202503,657,MIS62075,1.국회의원,국회,국회의원,김동아,증권,배우자,회사채,대신에프앤아이32-1 0주,"10,120",0,,"10,120",,0,주식매입 및 매도 등
202503,658,MIS62075,1.국회의원,국회,국회의원,김동아,증권,모,상장주식,삼성전자 219주(219주 증가),0,"11,650",,0,,"11,650",주식매입 및 매도 등
202503,659,MIS62075,1.국회의원,국회,국회의원,김동아,채무,배우자,금융채무,"국민은행 0(237,875 감소), 토스뱅크(주)222,000(222,000 증가)","237,875","222,000",,"237,875",,"222,000",
202503,660,MIS62075,1.국회의원,국회,국회의원,김동아,채무,배우자,건물임대채무,서울특별시 동작구 상도동 상도현대 임대보증금 감소,"100,000",0,,"100,000",,0,
202503,661,MIS62075,1.국회의원,국회,국회의원,김동아,가상자산,본인,,"라이트코인 0개(0.00004826개 감소), 비트코인 0개(0.00006906개 감소), 비트코인골드 0개(0.00007462개 감소), 비트코인캐시 0개(0.00007735개 감소), 이더리움 0개(0.00004455개 감소), 이더리움클래식0개(0.00000631개 감소), 이더리움페어 0개(0.00004455개 감소), 이더리움피오더블유 0개(0.00004455개 감소), 제트캐시 0개(0.00002428개 감소), 페이코인 0개(1개감소)",6,0,,6,,0,계좌해지
202503,662,86R9476S,1.국회의원,국회,국회의원,김문수,건물,본인,아파트,서울특별시 성북구 길음동 길음뉴타운 건물 59.77㎡ 중29.88㎡,"192,000",0,,0,,"192,000",
202503,663,86R9476S,1.국회의원,국회,국회의원,김문수,건물,본인,사무실(전세(임차)권),전라남도 순천시 조례동 그랜드파크 대지 55.00㎡ 건물55.00㎡,"20,000",0,,0,,"20,000",
202503,664,86R9476S,1.국회의원,국회,국회의원,김문수,건물,배우자,아파트,서울특별시 성북구 길음동 길음뉴타운 건물 59.77㎡ 중29.88㎡,"192,000",0,,0,,"192,000",
202503,665,86R9476S,1.국회의원,국회,국회의원,김문수,건물,모,단독주택,전라남도 순천시 송광면 이읍리 대지 210.00㎡ 건물32.00㎡,"9,790",0,,0,,"9,790",
202503,666,86R9476S,1.국회의원,국회,국회의원,김문수,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,본인,자동차,"2022년식 렌터카용 K5 배기량(1,999cc) 감소",300,0,,300,300,0,계약만료
202503,667,86R9476S,1.국회의원,국회,국회의원,김문수,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,배우자,자동차,"2025년식 소렌토 하이브리드 배기량(1,598cc) 증가",0,"46,073","46,073",0,,"46,073",신규매입
202503,668,86R9476S,1.국회의원,국회,국회의원,김문수,예금,본인,,"(주)카카오페이증권 10, DB손해보험(주) 0(390 감소),국민은행 960(60 감소), 농협은행 38,220(10,935 증가),농협중앙회 0(22,838 감소), 새마을금고중앙회 101,스탠다드차타드은행 16, 신용협동조합중앙회 12, 신한라이프생명보험 6,891(273 증가), 우리은행 3,000(520 감소), 유안타증권 49(1 증가), 주식회사카카오뱅크 206, 키움증권 3","62,067","11,209",,"23,808",,"49,468",근로소득에 따른 변동
202503,669,86R9476S,1.국회의원,국회,국회의원,김문수,예금,배우자,,"(주)KB손해보험 49,842(2,436 증가), (주)KEB하나은행 3,160(140 증가), BNP파리바카디프생명보험 6,400(1,400 증가), NH투자증권 316(65 증가), 한화생명보험주식회사4,752","60,429","4,041",,0,,"64,470",근로소득에 따른 변동
202503,670,86R9476S,1.국회의원,국회,국회의원,김문수,예금,모,,"농협중앙회 17,934(1,175 감소)","19,109","12,089",,"13,264",,"17,934",근로소득에 따른 변동
202503,671,86R9476S,1.국회의원,국회,국회의원,김문수,예금,장남,,"(주)KEB하나은행 2,580(2,580 증가), 신한은행 15(15증가), 우리은행 406(406 증가), 유안타증권 236(236 증가), 토스증권(주) 38(38 증가)",0,"3,275",,0,,"3,275",근로소득에 따른 변동
202503,672,86R9476S,1.국회의원,국회,국회의원,김문수,예금,장녀,,"(주)KEB하나은행 2,560(2,560 증가), (주)카카오페이증권 183(183 증가), 우리은행 88(88 증가), 유안타증권 421(421 증가), 주식회사 카카오뱅크 11(11 증가), 키움증권 9(9 증가), 토스뱅크(주) 1,376(1,376 증가)",0,"4,648",,0,,"4,648",근로소득에 따른 변동
202503,673,86R9476S,1.국회의원,국회,국회의원,김문수,정치자금법에 따른 정치자금의 수입 및 지출을 위한 예금계좌의 예금,본인,,"(주)KEB하나은행 0(7,000 감소), 농협은행 22,227(22,227증가)","7,000","22,227",,"7,000",,"22,227",정치자금 통장 변경으로 인한 보유액 통합
202503,674,86R9476S,1.국회의원,국회,국회의원,김문수,증권,배우자,상장주식,"남선알미늄 20주, 대한항공 93주, 삼성전자 100주, 센코 80주, 셀트리온 1주, 셀트리온제약 1주, 에이텍 20주,카카오 10주","10,570",460,,"2,217",,"8,813",평가액 변동
202503,675,86R9476S,1.국회의원,국회,국회의원,김문수,채무,본인,,사인간채무 감소,"205,500",0,,"205,500",,0,선거보전금액으로 상환
202503,676,86R9476S,1.국회의원,국회,국회의원,김문수,채무,본인,금융채무,"(주)KEB하나은행 8,435(8,376 증가), 우리은행26,819(1,509 감소)","28,387","8,376",,"1,509",,"35,254",변호사비 등
202503,677,86R9476S,1.국회의원,국회,국회의원,김문수,채무,본인,건물임대채무,전라남도 순천시 조례동 그랜드파크 임대보증금 감소,"20,000",0,,"20,000",,0,계약변경
202503,678,86R9476S,1.국회의원,국회,국회의원,김문수,채무,배우자,금융채무,"공무원연금공단 24,704(253 증가), 농협은행242,613(5,559 증가)","261,505","17,274",,"11,462",,"267,317",자녀학비 등
202503,679,86R9476S,1.국회의원,국회,국회의원,김문수,채무,배우자,기타,롯데카드 증가,0,"38,952",,0,,"38,952",차량할부
202503,680,3BC6890E,1.국회의원,국회,국회의원,김미애,건물,본인,오피스텔(전세(임차)권),서울특별시 영등포구 여의도동 더하우스소호 건물 0.00㎡(건물 39.58㎡ 감소),"40,000",0,,"40,000",,0,계약만료
202503,681,3BC6890E,1.국회의원,국회,국회의원,김미애,건물,본인,단독주택(전세(임차)권),부산광역시 해운대구 재송동 건물 0.00㎡ (건물 149.15㎡감소),"10,000",0,,"10,000",,0,건물종류변경
202503,682,3BC6890E,1.국회의원,국회,국회의원,김미애,건물,본인,근린생활시설,부산광역시 해운대구 재송동 지하~4층 대지 253.70㎡ 건물735.47㎡,"987,788",0,,"35,507",,"952,281",가액변동 (건물종류변경 한 건물과 동일)
202503,683,3BC6890E,1.국회의원,국회,국회의원,김미애,건물,본인,아파트,부산광역시 해운대구 반여동 아시아선수촌아파트 건물118.73㎡,"740,000",0,,0,,"740,000",변동없음
202503,684,3BC6890E,1.국회의원,국회,국회의원,김미애,건물,본인,빌딩(전세(임차)권),부산광역시 해운대구 반여동 5층 건물 0.00㎡ (건물166.30㎡ 감소),"10,000",0,,"10,000",,0,계약만료
